Month,DayOfWeek,DepHour,IsWeekend,Distance,IsDelayed,Airline_Encoded,Origin_Encoded
5,4,7,0,238.0,0,8,23
5,1,19,0,391.0,0,17,23
4,3,14,0,526.0,0,5,23
7,3,14,0,241.0,0,4,5
5,7,10,1,862.0,0,9,8
5,4,18,0,798.0,0,18,23
7,7,14,1,983.0,0,7,9
4,3,20,0,487.0,0,18,23
5,7,7,1,500.0,0,8,23
4,5,21,1,254.0,0,8,17
5,3,17,0,775.0,0,20,7
4,7,8,1,311.0,0,17,9
2,7,17,1,192.0,0,18,23
2,5,15,1,208.0,0,8,0
2,4,14,0,369.0,0,3,25
7,2,21,0,147.0,0,8,0
4,3,20,0,338.0,0,3,25
5,1,6,0,1846.0,0,3,28
4,1,11,0,1721.0,0,7,27
7,6,12,1,366.0,1,3,23
7,3,12,0,948.0,1,9,23
4,2,15,0,2556.0,0,1,23
5,2,8,0,733.0,1,7,17
2,7,13,1,645.0,0,16,23
7,2,13,0,2311.0,0,3,16
2,7,7,1,383.0,0,17,23
7,5,8,1,862.0,0,17,7
2,7,16,1,192.0,0,6,23
5,3,9,0,782.0,0,7,0
7,5,6,1,968.0,0,17,23
2,1,7,0,337.0,0,14,28
7,1,9,0,394.0,0,5,5
4,6,6,1,651.0,0,10,25
7,5,9,1,1491.0,0,18,4
2,1,6,0,1076.0,0,14,17
2,4,19,0,406.0,1,16,24
5,1,18,0,1262.0,1,18,23
2,2,19,0,519.0,0,18,15
4,3,12,0,387.0,1,17,23
7,1,22,0,806.0,1,3,20
4,2,8,0,1262.0,0,3,25
2,2,8,0,228.0,0,17,21
5,4,18,0,787.0,1,18,4
2,4,11,0,851.0,1,18,6
4,5,13,1,184.0,0,16,17
5,5,7,1,2454.0,0,19,16
5,4,5,0,852.0,0,3,21
2,4,12,0,551.0,0,3,23
5,3,18,0,1005.0,0,20,22
5,6,15,1,423.0,0,6,7
5,3,6,0,214.0,0,3,6
7,1,10,0,602.0,1,18,7
4,2,21,0,508.0,0,8,0
5,5,12,1,2176.0,1,3,15
4,6,11,1,331.0,0,3,5
7,2,9,0,867.0,0,16,22
2,6,9,1,691.0,0,18,19
7,1,17,0,1192.0,1,3,8
2,1,17,0,746.0,0,7,10
4,3,6,0,2370.0,1,3,26
5,2,12,0,758.0,0,20,12
2,5,21,1,491.0,0,18,2
5,5,17,1,436.0,1,18,23
7,6,9,1,692.0,0,17,7
2,4,10,0,2106.0,0,18,4
7,5,8,1,1121.0,0,14,3
7,7,21,1,793.0,0,18,19
4,5,15,1,583.0,0,9,8
2,3,21,0,331.0,0,5,6
4,5,8,1,651.0,0,18,23
4,1,15,0,2565.0,1,20,10
7,4,12,0,223.0,1,7,0
7,7,15,1,229.0,0,11,12
4,2,12,0,388.0,0,19,18
5,4,17,0,1018.0,1,2,23
4,7,15,1,980.0,0,7,21
2,2,10,0,277.0,0,16,23
4,1,17,0,235.0,0,17,22
2,7,17,1,621.0,1,18,22
5,5,17,1,3972.0,1,7,23
7,5,20,1,214.0,1,3,17
2,7,20,1,554.0,0,7,0
5,6,11,1,969.0,0,3,6
4,3,20,0,837.0,0,19,23
7,3,21,0,1020.0,1,3,20
4,6,16,1,679.0,0,1,28
7,3,14,0,636.0,1,18,26
2,4,7,0,949.0,1,18,6
2,7,14,1,883.0,1,18,7
4,2,22,0,581.0,0,7,0
5,2,6,0,417.0,0,17,26
4,3,11,0,417.0,0,18,23
7,1,19,0,1008.0,0,13,23
5,2,16,0,226.0,0,5,5
7,3,9,0,2475.0,1,7,16
7,5,6,1,1042.0,0,7,1
2,3,17,0,546.0,0,3,23
2,3,8,0,677.0,0,17,16
7,2,7,0,991.0,0,18,7
2,7,6,1,842.0,0,19,4
7,7,14,1,386.0,0,5,5
4,7,9,1,1246.0,0,1,16
5,7,21,1,1092.0,1,20,10
4,2,7,0,2422.0,0,1,14
2,4,10,0,920.0,1,3,24
7,4,5,0,306.0,0,7,23
2,4,6,0,773.0,0,16,23
5,2,15,0,1709.0,0,3,7
4,6,9,1,985.0,0,10,23
7,5,11,1,2402.0,0,3,16
5,2,17,0,1514.0,1,3,15
5,5,8,1,135.0,1,9,23
4,5,20,1,696.0,0,18,27
5,5,15,1,184.0,0,14,3
2,4,11,0,931.0,0,17,7
4,7,20,1,1260.0,1,2,23
7,2,13,0,1558.0,0,18,7
7,5,10,1,528.0,0,18,23
7,1,8,0,1372.0,0,3,10
2,4,9,0,1041.0,0,2,11
5,5,11,1,172.0,0,17,23
7,6,21,1,296.0,0,17,9
4,5,16,1,355.0,0,15,23
7,4,17,0,632.0,1,3,11
7,3,21,0,272.0,0,18,2
7,3,7,0,1514.0,0,3,15
5,5,13,1,581.0,1,7,0
7,2,10,0,304.0,0,18,26
7,5,13,1,1201.0,0,20,23
2,4,12,0,590.0,1,5,23
4,5,9,1,1440.0,0,18,22
2,5,19,1,1004.0,1,18,23
4,4,8,0,1972.0,0,3,25
4,6,17,1,441.0,0,0,12
7,7,23,1,2405.0,0,20,23
5,1,16,0,577.0,0,7,0
5,7,14,1,524.0,0,18,23
2,7,10,1,500.0,0,7,9
4,1,12,0,1014.0,0,18,7
7,3,14,0,654.0,1,9,22
4,1,15,0,317.0,0,7,0
5,4,14,0,427.0,0,8,23
4,4,10,0,283.0,0,18,4
7,2,13,0,2611.0,0,14,16
7,2,7,0,222.0,0,13,23
2,5,13,1,2615.0,0,7,16
7,5,16,1,185.0,0,5,5
2,5,22,1,290.0,1,7,29
7,6,9,1,395.0,0,15,23
4,2,10,0,280.0,0,3,24
7,5,12,1,1075.0,0,7,9
7,6,17,1,1171.0,0,3,8
2,6,7,1,1147.0,0,16,23
7,7,9,1,2554.0,1,1,18
4,2,18,0,1598.0,0,7,14
7,3,12,0,3329.0,1,20,7
2,1,10,0,430.0,0,3,23
7,7,7,1,369.0,0,18,25
4,1,9,0,783.0,0,2,3
5,3,7,0,1197.0,0,20,22
4,4,8,0,606.0,0,9,22
4,1,15,0,1605.0,1,20,10
7,4,10,0,1045.0,0,3,20
2,4,11,0,1013.0,0,3,24
7,2,8,0,337.0,0,20,16
5,2,13,0,590.0,0,17,16
4,3,18,0,657.0,0,17,13
7,1,17,0,290.0,1,16,14
2,4,13,0,431.0,0,16,23
5,5,7,1,822.0,0,18,2
7,4,22,0,481.0,1,7,0
7,4,15,0,942.0,0,18,2
4,4,11,0,438.0,0,0,23
5,2,10,0,674.0,0,17,16
7,6,20,1,102.0,0,12,23
2,5,19,1,695.0,0,17,21
5,1,16,0,2139.0,1,7,0
2,5,17,1,129.0,0,17,23
5,5,5,1,551.0,0,19,18
5,4,13,0,1368.0,0,19,23
7,5,14,1,641.0,1,10,7
2,1,7,0,304.0,0,10,26
2,2,12,0,925.0,0,20,13
4,5,9,1,177.0,0,17,22
7,5,21,1,615.0,0,17,9
4,2,16,0,859.0,0,17,8
2,2,15,0,304.0,0,18,25
2,5,19,1,292.0,1,8,23
4,5,17,1,1521.0,0,7,1
4,4,13,0,187.0,0,18,23
5,4,12,0,209.0,1,8,14
4,5,7,1,728.0,0,3,5
7,5,18,1,447.0,0,18,26
7,7,13,1,813.0,0,3,23
7,6,16,1,699.0,0,17,23
2,4,23,0,2405.0,1,20,23
2,5,7,1,696.0,0,13,23
2,6,11,1,544.0,0,3,17
7,4,11,0,500.0,1,9,8
4,3,20,0,899.0,1,18,11
2,2,17,0,515.0,0,4,23
2,3,18,0,867.0,0,7,15
4,7,10,1,159.0,0,18,23
4,2,7,0,2446.0,0,1,28
7,7,14,1,399.0,0,3,3
2,5,12,1,1431.0,0,3,23
5,1,10,0,2133.0,0,20,25
7,7,19,1,737.0,0,15,8
7,5,15,1,929.0,1,3,8
4,2,8,0,308.0,0,17,16
5,6,1,1,1129.0,1,19,23
5,3,7,0,829.0,0,18,18
7,5,16,1,144.0,0,17,21
2,3,18,0,842.0,0,18,30
7,6,7,1,931.0,0,7,6
5,4,8,0,566.0,0,13,23
4,2,6,0,2343.0,0,14,11
5,4,10,0,1500.0,1,19,15
2,5,8,1,1482.0,0,17,23
5,4,21,0,1182.0,0,14,14
5,5,6,1,2475.0,0,7,14
4,5,15,1,1005.0,1,2,23
5,1,11,0,583.0,0,3,23
2,1,13,0,331.0,1,3,6
7,6,11,1,282.0,0,11,23
2,2,6,0,594.0,0,17,23
4,6,9,1,612.0,1,20,6
2,4,14,0,221.0,0,5,23
4,1,10,0,224.0,0,3,8
7,7,18,1,461.0,0,16,23
7,3,9,0,1086.0,0,7,29
4,6,12,1,304.0,0,9,23
7,7,17,1,337.0,0,18,23
2,5,15,1,867.0,1,1,15
5,2,18,0,199.0,1,11,6
4,1,16,0,261.0,0,3,23
4,6,6,1,783.0,0,20,23
5,7,11,1,543.0,0,13,23
7,2,7,0,240.0,0,0,23
4,6,9,1,463.0,0,17,22
2,5,13,1,1744.0,0,3,16
7,6,15,1,344.0,1,13,23
7,6,17,1,529.0,0,16,5
2,1,15,0,1251.0,1,16,23
2,5,14,1,651.0,0,13,28
7,4,14,0,214.0,0,7,2
2,7,12,1,1222.0,1,20,15
5,1,10,0,1014.0,0,20,7
2,5,6,1,1055.0,0,3,15
7,3,9,0,826.0,0,10,7
2,6,22,1,76.0,0,8,21
4,6,9,1,882.0,1,2,23
7,4,21,0,1121.0,0,3,20
4,3,20,0,1108.0,1,18,23
4,5,6,1,605.0,0,1,23
5,7,16,1,436.0,0,18,23
2,3,13,0,1058.0,0,2,21
2,7,21,1,187.0,1,14,14
7,7,7,1,931.0,0,7,6
5,7,7,1,562.0,0,18,23
7,5,10,1,919.0,0,3,6
4,6,14,1,395.0,0,18,2
7,2,16,0,144.0,0,17,21
7,7,6,1,612.0,0,3,22
2,7,16,1,541.0,0,16,5
7,6,12,1,130.0,0,3,23
2,4,7,0,1029.0,1,8,21
7,1,17,0,562.0,0,18,23
5,7,12,1,224.0,0,1,27
4,4,10,0,448.0,0,18,2
4,1,18,0,493.0,0,17,23
4,6,11,1,388.0,0,5,23
5,3,20,0,3784.0,0,3,23
2,3,10,0,197.0,0,10,15
4,3,20,0,288.0,0,8,14
7,7,19,1,950.0,0,14,18
7,5,11,1,473.0,0,5,23
4,2,12,0,1119.0,1,3,8
2,2,11,0,610.0,0,8,23
4,2,17,0,296.0,0,16,23
5,4,9,0,815.0,0,3,5
2,7,10,1,1089.0,0,3,14
5,4,14,0,1184.0,1,18,23
4,2,7,0,1185.0,0,7,30
7,6,7,1,636.0,0,8,23
4,7,6,1,468.0,0,3,5
7,3,20,0,980.0,1,7,21
4,6,15,1,448.0,1,7,23
5,5,10,1,588.0,0,7,23
7,7,17,1,1471.0,0,3,23
2,4,17,0,1053.0,0,18,23
5,5,19,1,437.0,1,5,6
5,2,10,0,475.0,0,18,2
7,7,11,1,3043.0,0,3,8
4,5,8,1,1447.0,0,20,23
5,7,10,1,1241.0,0,13,23
7,4,10,0,229.0,0,9,23
2,7,13,1,577.0,0,5,5
2,6,13,1,347.0,1,5,5
7,6,10,1,950.0,1,14,17
4,5,13,1,892.0,1,2,23
7,3,11,0,366.0,0,7,23
4,1,7,0,612.0,0,20,6
5,2,12,0,872.0,1,3,25
2,6,11,1,409.0,0,7,4
7,4,13,0,472.0,0,20,7
5,5,7,1,284.0,1,11,10
4,2,8,0,873.0,0,18,23
2,6,21,1,749.0,0,7,0
5,3,13,0,726.0,0,17,23
5,1,6,0,109.0,0,17,26
4,6,15,1,315.0,1,17,22
2,2,18,0,1846.0,1,20,22
5,4,10,0,413.0,0,20,3
7,3,10,0,1162.0,0,9,1
7,1,6,0,1024.0,0,1,7
5,3,7,0,692.0,0,17,23
4,4,10,0,340.0,0,16,23
5,7,15,1,636.0,1,14,14
2,5,16,1,1246.0,0,18,23
4,3,11,0,264.0,1,14,23
4,7,11,1,1011.0,0,20,22
2,5,17,1,2182.0,0,7,0
5,5,11,1,2342.0,0,3,20
2,7,6,1,867.0,0,1,15
2,3,9,0,461.0,0,18,23
4,6,12,1,604.0,0,9,8
5,1,14,0,873.0,1,19,23
4,5,7,1,590.0,0,7,16
4,7,10,1,416.0,1,11,10
5,1,6,0,612.0,0,3,6
7,2,10,0,2084.0,0,7,29
2,6,10,1,632.0,0,3,5
5,5,11,1,199.0,0,11,10
5,1,20,0,331.0,0,3,5
4,5,22,1,197.0,1,19,11
2,7,16,1,213.0,0,5,5
5,4,23,0,214.0,1,7,0
4,1,18,0,118.0,0,5,23
2,1,8,0,235.0,0,17,9
4,2,20,0,119.0,0,4,5
2,2,12,0,1142.0,0,7,21
2,6,18,1,421.0,0,17,28
5,7,8,1,191.0,0,5,23
5,3,15,0,386.0,0,18,15
5,5,8,1,187.0,0,3,14
5,3,16,0,759.0,1,14,18
4,1,11,0,952.0,1,2,23
5,6,20,1,1237.0,0,19,23
7,4,12,0,123.0,0,1,23
7,2,21,0,920.0,0,7,29
4,5,18,1,1310.0,0,7,21
7,4,20,0,341.0,0,7,0
4,4,8,0,1107.0,0,16,17
7,2,5,0,493.0,0,17,23
2,2,18,0,1487.0,1,7,11
2,7,5,1,1379.0,0,19,16
2,7,6,1,495.0,0,18,23
4,1,5,0,445.0,1,18,23
4,6,9,1,264.0,0,8,14
2,6,15,1,84.0,0,4,24
4,3,5,0,1197.0,0,3,22
5,2,14,0,1241.0,0,13,23
5,1,5,0,1587.0,0,18,15
4,2,12,0,672.0,0,9,3
4,2,13,0,2253.0,0,20,26
4,5,10,1,583.0,1,18,15
5,7,16,1,273.0,0,18,1
4,6,11,1,352.0,0,13,27
2,3,7,0,936.0,0,3,8
5,2,7,0,802.0,0,18,18
2,6,10,1,282.0,0,15,8
4,3,10,0,2611.0,0,7,3
2,5,19,1,223.0,0,17,21
7,7,8,1,337.0,0,18,28
7,6,17,1,304.0,0,7,0
5,5,19,1,1723.0,0,20,22
7,4,6,0,370.0,0,20,25
7,6,11,1,3043.0,1,3,8
5,5,18,1,468.0,1,3,18
4,4,20,0,409.0,0,18,23
7,1,17,0,991.0,0,1,7
4,5,6,1,209.0,1,17,23
4,4,19,0,895.0,1,19,23
2,3,12,0,446.0,0,18,26
2,1,17,0,489.0,0,9,20
4,3,7,0,606.0,1,20,22
4,1,10,0,1204.0,0,10,23
7,6,13,1,507.0,0,7,25
4,1,9,0,1476.0,0,20,7
5,2,21,0,647.0,1,18,25
5,7,18,1,872.0,0,3,1
5,2,10,0,1133.0,1,14,23
7,1,14,0,1721.0,1,1,22
7,2,5,0,1616.0,0,3,23
5,4,15,0,1562.0,1,3,8
5,4,17,0,1838.0,0,18,19
2,5,12,1,340.0,0,16,23
7,5,21,1,489.0,0,17,21
4,5,19,1,738.0,0,8,17
2,1,7,0,931.0,0,7,21
7,5,15,1,551.0,1,8,0
2,5,6,1,712.0,0,7,23
7,6,10,1,232.0,0,8,21
5,3,13,0,356.0,1,7,23
7,4,15,0,290.0,0,17,23
4,1,7,0,431.0,1,3,23
4,7,8,1,359.0,0,17,7
5,3,13,0,469.0,0,3,23
2,6,13,1,672.0,0,15,8
2,4,12,0,453.0,0,7,23
7,7,19,1,1437.0,0,17,22
2,3,7,0,222.0,0,13,23
7,7,21,1,306.0,0,17,9
5,2,14,0,2422.0,0,1,27
4,4,17,0,214.0,0,7,23
7,7,6,1,102.0,0,12,23
7,6,10,1,1546.0,0,20,18
2,7,20,1,925.0,0,20,13
4,6,18,1,621.0,1,18,23
5,7,16,1,335.0,0,5,5
7,4,7,0,972.0,0,18,19
5,7,10,1,589.0,0,17,7
2,4,11,0,883.0,1,18,7
7,6,13,1,1047.0,0,3,23
4,2,12,0,2586.0,1,14,14
5,1,5,0,590.0,0,7,16
7,4,8,0,1605.0,0,20,10
2,7,8,1,299.0,0,17,22
2,5,11,1,696.0,0,17,27
2,1,7,0,328.0,0,3,2
2,6,7,1,733.0,0,9,8
4,4,16,0,569.0,1,3,23
5,5,16,1,1113.0,0,2,23
5,4,6,0,158.0,1,9,23
4,6,10,1,449.0,0,3,5
7,6,16,1,412.0,0,2,23
7,2,7,0,1979.0,0,3,6
7,1,13,0,532.0,0,7,23
2,5,6,1,967.0,0,18,23
7,6,20,1,985.0,0,3,8
2,2,16,0,395.0,0,17,13
2,2,19,0,1211.0,0,3,16
2,6,16,1,1620.0,1,18,7
4,6,6,1,196.0,1,17,23
7,5,8,1,925.0,0,20,22
7,3,18,0,151.0,0,17,12
7,5,10,1,391.0,0,17,23
5,3,13,0,1587.0,0,18,2
7,7,20,1,404.0,1,7,18
2,7,12,1,235.0,0,17,22
5,2,20,0,2586.0,0,3,14
5,2,16,0,347.0,0,18,25
7,6,7,1,1010.0,0,16,23
4,5,19,1,151.0,0,7,23
5,5,5,1,1448.0,0,1,23
7,3,12,0,404.0,0,7,0
7,1,20,0,679.0,1,17,28
2,1,8,0,549.0,0,18,4
2,6,10,1,240.0,0,0,22
4,2,13,0,612.0,1,3,22
5,6,11,1,937.0,1,14,18
4,3,11,0,427.0,1,14,23
7,6,7,1,1024.0,0,17,27
7,2,10,0,883.0,1,18,7
7,4,15,0,888.0,1,20,7
4,3,7,0,344.0,0,13,23
4,3,13,0,212.0,0,4,23
5,5,11,1,1037.0,0,18,25
7,2,22,0,590.0,0,7,29
2,6,16,1,148.0,0,18,23
2,7,9,1,399.0,1,14,6
7,5,20,1,806.0,0,18,2
5,4,14,0,270.0,0,9,23
4,5,11,1,213.0,0,16,6
2,7,16,1,895.0,1,10,23
2,2,9,0,1184.0,0,18,6
4,3,21,0,647.0,0,18,23
4,6,14,1,106.0,0,8,23
2,6,17,1,1012.0,0,18,23
2,5,19,1,956.0,0,1,23
7,2,19,0,416.0,0,0,22
7,6,13,1,581.0,1,7,11
2,4,19,0,972.0,0,18,19
7,4,6,0,689.0,0,17,29
5,6,20,1,1506.0,0,18,30
7,3,12,0,1107.0,1,3,20
4,6,14,1,164.0,0,17,23
7,2,17,0,496.0,0,16,23
4,4,17,0,541.0,0,17,23
2,1,8,0,1371.0,0,18,23
2,1,8,0,1843.0,0,19,16
4,7,13,1,929.0,0,3,8
4,4,9,0,216.0,0,12,23
4,1,16,0,522.0,0,17,28
2,7,19,1,1023.0,0,20,23
7,4,16,0,879.0,0,18,25
2,7,10,1,184.0,0,14,17
7,7,7,1,257.0,1,17,23
5,7,15,1,1182.0,0,7,14
4,5,12,1,259.0,0,7,23
7,1,10,0,393.0,0,17,23
5,6,14,1,480.0,0,17,23
5,2,13,0,1919.0,0,7,23
4,6,7,1,292.0,0,16,23
7,3,16,0,793.0,0,18,11
4,1,6,0,373.0,0,17,23
5,7,18,1,308.0,0,17,23
4,3,7,0,321.0,0,7,23
2,2,13,0,398.0,0,0,22
2,7,16,1,848.0,0,9,23
2,4,8,0,298.0,0,17,7
7,2,8,0,705.0,0,17,25
7,3,12,0,944.0,0,14,14
7,1,16,0,699.0,0,17,23
4,4,20,0,1416.0,1,17,17
7,3,8,0,973.0,0,18,23
4,5,15,1,224.0,0,13,27
4,7,22,1,2218.0,0,3,16
7,1,10,0,261.0,0,1,23
4,7,11,1,683.0,0,3,23
4,2,15,0,351.0,0,17,23
7,2,21,0,456.0,0,8,9
4,6,5,1,350.0,0,5,23
2,6,8,1,1290.0,0,20,23
2,1,15,0,2227.0,1,19,10
2,6,13,1,1080.0,1,3,23
4,5,7,1,1119.0,0,3,11
2,3,14,0,204.0,0,16,6
7,6,17,1,1182.0,0,18,26
7,4,19,0,87.0,0,17,23
5,3,12,0,1788.0,0,3,25
4,4,16,0,304.0,0,18,25
4,2,6,0,335.0,1,16,23
7,2,15,0,296.0,1,18,23
5,4,13,0,2677.0,0,12,23
7,7,5,1,529.0,0,7,23
4,7,9,1,369.0,0,17,23
2,2,14,0,1666.0,0,14,23
2,1,15,0,299.0,1,9,22
7,6,16,1,1371.0,1,18,15
4,5,14,1,1180.0,0,14,23
5,1,6,0,1032.0,0,3,1
4,7,10,1,612.0,0,18,30
5,3,8,0,190.0,0,9,23
7,2,15,0,216.0,0,12,23
7,2,6,0,661.0,0,9,23
5,7,17,1,501.0,0,9,22
5,5,14,1,277.0,1,11,23
2,4,18,0,849.0,0,18,18
2,3,12,0,997.0,0,20,30
2,7,6,1,1739.0,0,20,23
7,7,16,1,1620.0,0,20,7
7,4,7,0,695.0,0,7,21
7,4,13,0,333.0,0,4,5
7,2,6,0,1045.0,1,3,23
2,2,8,0,1481.0,0,18,23
4,5,23,1,1590.0,0,10,23
7,6,20,1,746.0,1,20,10
4,6,18,1,1081.0,0,15,23
4,4,10,0,550.0,0,20,23
2,1,17,0,476.0,0,15,12
7,3,11,0,1430.0,0,9,8
2,2,14,0,2133.0,0,20,25
4,5,19,1,207.0,0,8,23
2,6,12,1,2701.0,0,1,23
2,5,7,1,657.0,1,18,2
5,3,14,0,196.0,0,17,22
7,1,12,0,311.0,0,17,9
2,7,19,1,417.0,1,18,23
2,7,18,1,237.0,0,3,8
5,6,0,1,1590.0,1,7,29
5,3,18,0,83.0,1,5,5
2,7,10,1,731.0,0,3,0
2,4,18,0,493.0,0,17,23
5,2,16,0,175.0,0,3,8
5,7,10,1,334.0,1,9,22
2,4,21,0,2640.0,0,7,23
2,2,6,0,990.0,0,18,18
2,7,7,1,590.0,0,7,16
5,7,10,1,516.0,0,7,0
4,2,18,0,607.0,0,5,5
5,6,10,1,601.0,0,3,25
5,1,14,0,594.0,0,9,0
2,1,20,0,177.0,0,16,22
2,2,20,0,483.0,0,16,14
5,1,7,0,235.0,0,17,9
2,5,17,1,862.0,0,18,13
4,2,20,0,516.0,0,7,0
7,4,17,0,323.0,0,0,23
5,7,16,1,451.0,0,17,23
2,7,13,1,666.0,0,5,24
2,1,6,0,1590.0,0,10,15
2,7,18,1,158.0,0,9,8
5,7,18,1,164.0,1,7,0
5,5,16,1,430.0,0,8,9
4,3,17,0,430.0,0,3,5
5,2,12,0,1076.0,0,19,11
4,6,13,1,588.0,0,17,23
4,7,11,1,519.0,1,18,15
7,7,11,1,2378.0,0,12,23
7,4,21,0,456.0,0,7,9
5,3,20,0,417.0,0,18,26
7,4,17,0,731.0,1,7,0
7,1,6,0,2475.0,0,3,14
4,2,7,0,130.0,0,0,23
2,1,22,0,2267.0,0,3,26
2,1,15,0,1671.0,1,19,25
7,7,19,1,1102.0,0,14,23
5,3,14,0,91.0,0,5,5
5,1,8,0,214.0,0,7,0
7,5,10,1,651.0,0,3,25
5,1,19,0,1547.0,0,10,23
7,4,12,0,698.0,0,2,23
5,5,13,1,857.0,0,14,23
7,4,15,0,248.0,0,5,6
7,7,13,1,190.0,0,9,8
4,4,8,0,733.0,1,7,17
5,7,7,1,475.0,0,2,23
2,3,8,0,2409.0,0,12,23
4,3,6,0,907.0,0,7,21
7,5,15,1,252.0,1,17,21
5,6,20,1,764.0,1,5,5
5,1,8,0,725.0,0,18,19
5,5,18,1,908.0,0,17,23
4,4,17,0,425.0,0,2,23
2,7,12,1,842.0,0,18,30
4,7,12,1,840.0,0,17,23
7,2,11,0,1535.0,0,7,16
5,3,10,0,927.0,0,20,30
5,4,17,0,184.0,0,8,4
7,2,16,0,2133.0,1,3,10
2,3,7,0,588.0,0,20,22
5,2,7,0,708.0,0,9,23
2,6,14,1,581.0,0,7,11
5,7,12,1,468.0,1,3,5
5,3,17,0,1660.0,0,3,8
7,2,11,0,725.0,0,18,19
5,6,17,1,500.0,0,3,9
2,2,14,0,588.0,0,9,23
7,3,9,0,431.0,0,8,23
7,3,20,0,1216.0,1,2,23
5,7,17,1,315.0,0,3,22
7,2,9,0,612.0,0,17,22
4,5,15,1,1072.0,0,14,23
2,2,9,0,342.0,1,17,22
7,1,18,0,528.0,0,19,21
7,4,16,0,399.0,0,1,27
5,3,13,0,270.0,0,7,0
4,1,8,0,1196.0,0,16,23
5,4,14,0,223.0,0,18,15
4,5,13,1,836.0,1,20,23
7,4,21,0,201.0,0,6,13
2,3,8,0,214.0,0,3,6
7,7,14,1,251.0,0,18,23
7,3,14,0,354.0,0,9,23
4,3,8,0,2565.0,0,20,28
5,5,12,1,2139.0,0,7,0
4,2,8,0,262.0,0,17,28
2,5,5,1,475.0,0,18,23
2,1,19,0,404.0,1,18,23
5,1,8,0,2556.0,0,20,16
7,5,12,1,515.0,0,16,12
4,7,17,1,258.0,0,18,26
7,5,20,1,977.0,0,3,22
5,4,10,0,338.0,0,18,25
7,4,14,0,937.0,1,20,10
7,6,9,1,1080.0,1,13,23
5,7,17,1,234.0,0,13,27
2,4,8,0,857.0,0,14,6
5,6,7,1,295.0,0,5,23
5,5,11,1,432.0,1,7,23
2,4,21,0,414.0,1,18,15
4,6,8,1,594.0,0,7,20
2,3,6,0,1535.0,0,7,16
5,3,10,0,91.0,0,5,5
7,7,7,1,830.0,0,2,23
4,5,20,1,764.0,1,7,17
2,5,8,1,514.0,0,2,23
4,2,14,0,319.0,0,16,10
5,7,13,1,1008.0,0,7,21
5,6,6,1,184.0,0,8,4
4,7,6,1,852.0,0,19,23
7,4,7,0,977.0,1,3,22
5,4,7,0,907.0,1,7,0
7,4,12,0,712.0,0,7,23
2,3,17,0,368.0,0,7,29
5,4,11,0,431.0,1,7,23
4,3,18,0,134.0,0,17,23
7,5,19,1,1068.0,0,20,10
7,3,7,0,288.0,0,8,23
5,5,7,1,2556.0,0,18,23
4,3,10,0,342.0,0,18,23
5,2,10,0,708.0,0,5,23
7,1,6,0,373.0,0,7,23
5,5,9,1,859.0,0,1,23
4,7,18,1,1242.0,1,17,16
7,6,5,1,192.0,0,7,23
7,4,18,0,551.0,1,3,8
5,7,22,1,616.0,0,18,18
2,4,15,0,1089.0,0,7,20
5,4,15,0,588.0,0,0,22
7,4,19,0,411.0,0,17,21
4,3,14,0,677.0,1,17,16
2,5,10,1,547.0,0,7,0
4,6,9,1,4243.0,1,20,22
7,2,13,0,2329.0,1,1,27
7,1,18,0,667.0,1,15,13
2,5,16,1,872.0,0,18,1
5,1,17,0,405.0,0,5,9
7,4,9,0,224.0,1,20,8
7,3,15,0,1185.0,1,14,30
5,7,14,1,1096.0,0,3,20
7,1,9,0,987.0,0,3,23
7,5,6,1,547.0,0,5,6
5,2,16,0,1671.0,0,7,9
4,1,22,0,2079.0,0,7,28
5,2,18,0,88.0,0,17,23
7,6,18,1,606.0,1,9,0
5,5,16,1,1482.0,0,17,13
7,7,18,1,212.0,0,17,23
2,5,8,1,700.0,0,3,20
2,3,16,0,2329.0,0,18,16
7,5,5,1,854.0,0,17,23
7,1,7,0,626.0,0,17,23
4,7,7,1,280.0,0,3,3
5,3,10,0,1209.0,0,18,23
4,1,16,0,179.0,0,9,23
2,3,8,0,134.0,0,7,0
7,7,13,1,533.0,0,20,23
7,7,13,1,2704.0,0,14,28
2,2,17,0,1050.0,0,17,23
5,4,12,0,989.0,0,7,8
2,5,12,1,106.0,0,8,0
4,2,18,0,164.0,0,9,23
4,1,10,0,285.0,0,9,23
2,2,17,0,1147.0,0,8,23
7,7,6,1,934.0,0,2,23
4,6,6,1,668.0,0,18,24
5,5,6,1,461.0,0,17,23
2,1,16,0,530.0,0,17,23
7,2,8,0,919.0,1,3,20
5,7,9,1,577.0,0,18,19
7,1,15,0,672.0,1,9,23
5,5,5,1,232.0,0,8,23
5,3,17,0,500.0,0,17,23
7,5,8,1,670.0,0,18,2
2,3,7,0,1069.0,0,14,14
7,4,19,0,696.0,0,13,23
4,5,17,1,500.0,1,17,23
7,7,12,1,867.0,0,7,27
5,7,17,1,861.0,0,19,24
5,3,15,0,143.0,0,8,23
5,6,16,1,925.0,0,20,13
2,2,15,0,545.0,0,7,23
5,2,17,0,491.0,0,18,23
4,6,21,1,356.0,0,7,0
5,7,16,1,323.0,1,18,6
7,4,14,0,606.0,1,2,23
5,2,6,0,718.0,0,14,14
4,1,23,0,1744.0,0,3,16
2,3,15,0,588.0,1,18,23
2,2,9,0,280.0,0,14,24
